,ID_LK_SK,age_0_34_%,age_35_59_%,age_60+_%,Einw_pro_qm
391,14285,0.0,0.0,0.0,0.0
392,14286,0.0,0.0,0.0,0.0
393,14287,0.0,0.0,0.0,0.0
394,14290,0.0,0.0,0.0,0.0
395,14292,0.0,0.0,0.0,0.0
396,14365,0.0,0.0,0.0,0.0
397,14374,0.0,0.0,0.0,0.0
398,14375,0.0,0.0,0.0,0.0
399,14379,0.0,0.0,0.0,0.0
400,14383,0.0,0.0,0.0,0.0
401,14389,0.0,0.0,0.0,0.0
402,14511,34.92519323564029,30.862694499609688,34.21211226475002,1118.4664103144084
403,14521,28.51173836823652,33.66400549606747,37.82425613569601,184.7453361781279
404,14522,29.837516534121526,34.20579061678397,35.9566928490945,144.64180267850816
405,14523,28.018929217369926,33.918945020983685,38.062125761646385,161.2794970370213
406,14524,29.17321458377292,33.86252050980849,36.964264906418585,334.31705956053446
407,14612,41.544652564054026,31.49974127781714,26.955606158128838,1688.5320263029712
408,14625,29.142515288487104,35.27685455995746,35.58063015155544,125.59692770078478
409,14626,28.487528148956038,33.728137971078176,37.78433387996579,120.72159968173078
410,14627,29.360559948795245,35.45888134123428,35.18055870997047,166.48333894774473
411,14628,30.304424476102454,34.88809540289319,34.80748012100435,148.47900470323665
412,14713,42.945648346451605,31.53981325390359,25.51453839964481,1973.9993284083278
413,14729,29.255944414054767,36.44277883171751,34.30127675422772,156.09512390087932
414,14730,29.671730585360674,36.50422667739145,33.82404273724788,97.44498560555272
415,15001,27.922005982495662,32.88033777712126,39.197656240383075,331.9182839632278
416,15002,39.44670375370418,30.491479873107163,30.061816373188666,1772.011553843875
417,15003,38.3884171145846,31.176344905884868,30.435237979530534,1187.4881846674296
418,15081,30.402912911120396,36.82564316838775,32.77144392049185,36.52994919430453
419,15082,28.017440914834786,35.5912269946326,36.391332090532615,109.97564566506598
420,15083,30.296854437676874,37.555754830144295,32.147390732178835,72.56601270181991
421,15084,28.432765414284923,35.26777290637661,36.29946167933847,127.45985711254156
422,15085,28.407617768575772,35.18648051257659,36.40590171884763,101.89733574717394
423,15086,28.65181033715862,36.92064762921448,34.4275420336269,57.03015505596601
424,15087,26.729003515622136,34.98080719858495,38.29018928579293,94.03941056700143
425,15088,29.417277957764025,36.724599365051844,33.85812267718412,128.74430672869687
426,15089,28.562657430730475,35.27183039462636,36.165512174643155,133.5548033052291
427,15090,29.93427515136361,35.78610848172028,34.27961636691611,46.21168353114013
428,15091,27.50715193897012,35.23680864589955,37.256039415130324,65.18687352689787
429,15101,0.0,0.0,0.0,0.0
430,15151,0.0,0.0,0.0,0.0
431,15153,0.0,0.0,0.0,0.0
432,15154,0.0,0.0,0.0,0.0
433,15159,0.0,0.0,0.0,0.0
434,15171,0.0,0.0,0.0,0.0
435,15202,0.0,0.0,0.0,0.0
436,15256,0.0,0.0,0.0,0.0
437,15260,0.0,0.0,0.0,0.0
438,15261,0.0,0.0,0.0,0.0
439,15265,0.0,0.0,0.0,0.0
440,15266,0.0,0.0,0.0,0.0
441,15268,0.0,0.0,0.0,0.0
442,15303,0.0,0.0,0.0,0.0
443,15352,0.0,0.0,0.0,0.0
444,15355,0.0,0.0,0.0,0.0
445,15357,0.0,0.0,0.0,0.0
446,15358,0.0,0.0,0.0,0.0
447,15362,0.0,0.0,0.0,0.0
448,15363,0.0,0.0,0.0,0.0
449,15364,0.0,0.0,0.0,0.0
450,15367,0.0,0.0,0.0,0.0
451,15369,0.0,0.0,0.0,0.0
452,15370,0.0,0.0,0.0,0.0
453,16051,38.21730564953509,33.090000421153114,28.69269392931179,791.7416916750027
454,16052,30.270201376497578,32.43584841532841,37.29395020817402,618.6477429528878
455,16053,43.85182259642571,29.5537982352994,26.594379168274884,970.7825026141512
456,16054,26.84656236543706,32.44150997559925,40.71192765896369,338.10540619237116
457,16055,38.234751882009526,32.68397603318482,29.081272084805654,770.4782196969696
458,16056,32.548973330186456,34.59523247580836,32.85579419400519,406.7389843525007
459,16061,32.95975293883244,35.471209404263796,31.569037656903763,106.43960681603699
460,16062,31.56689174679678,34.094867695831645,34.33824055737158,117.41255900603718
461,16063,29.776061776061773,36.35927656980289,33.86466165413534,94.0968158907169
462,16064,31.304415422885572,35.50800684079602,33.18757773631841,105.04547356816951
463,16065,28.62989774560386,35.237104880747644,36.13299737364849,72.27066452128838
464,16066,29.58470579581028,35.60119986595503,34.81409433823469,101.05225772880824
465,16067,31.212532852966362,35.83114313557571,32.95632401145793,144.70130758054867
466,16068,30.11844088722992,36.84301198765343,33.038547125116644,86.33062317188042
467,16069,29.867984202161974,36.610388179944295,33.52162761789373,67.72340742950918
468,16070,32.175240477460406,34.33539938570193,33.489360136837654,128.88551753564613
469,16071,30.94195028494027,36.73837968443018,32.31967003062955,101.863315433572
470,16072,28.09452630080433,35.70538828386362,36.20008541533205,129.600332095662
471,16073,27.492572116288688,34.982511564932864,37.52491631877844,102.65725895968264
472,16074,29.591455852428027,36.24881097157168,34.15973317600029,101.87306805357932
473,16075,28.89894643122125,35.71375575011129,35.387297818667456,70.24059758533832
474,16076,26.35825548345032,35.293758086370076,38.34798643017961,116.02992978557413
475,16077,26.600679109611843,34.55469495550278,38.84462593488537,158.26557313710683
